"","source","target","weight","p_value"
"994","Hypoxia","Itpr1",4.20179056035164,4.22934277332032e-19
"995","Hypoxia","Mif",5.76374669865038,6.91797455482741e-19
"996","Hypoxia","Gpr146",5.56457520371641,9.70521192734714e-19
"997","Hypoxia","Jmjd6",3.07782576870789,1.08588130049627e-18
"998","Hypoxia","Dync2i1",1.70895644724295,1.13242050826493e-18
"999","Hypoxia","Ppp1r3b",3.7898455396042,2.00730195963634e-18
"1000","Hypoxia","Ang",6.90737581794505,2.22127598916568e-18
"1001","Hypoxia","Mrps7",-3.16352048574363,2.64435808282392e-18
"1002","Hypoxia","Tmem126b",-2.51512965808422,3.56810938961063e-18
"1003","Hypoxia","Guk1",1.95826093967193,4.1047309458549e-18
"1004","Hypoxia","Ddx28",-1.74476133315929,7.00894088011417e-18
"1005","Hypoxia","Slc5a6",-3.69910593538557,9.51884260075382e-18
"1006","Hypoxia","Aptx",-1.6051450458935,1.21366895258874e-17
"1007","Hypoxia","Alkbh5",2.13299236651457,1.44673215237223e-17
"1008","Hypoxia","Adat1",-3.34162408470827,1.80823523858932e-17
"1009","Hypoxia","Mrpl46",-2.9199662372985,3.05137266511637e-17
"1010","Hypoxia","Ldhc",1.6989254737237,3.70671034074957e-17
"1011","Hypoxia","S100a10",4.55180387260937,3.70946144125828e-17
"1012","Hypoxia","Arfgef3",3.32541811067364,4.14579312935092e-17
"1013","Hypoxia","Tor3a",-3.49256494086236,4.70696696292535e-17
"1014","Hypoxia","Arid3a",2.19573444402425,4.74538608431929e-17
"1015","Hypoxia","Piga",4.08048778470049,5.93895485739793e-17
"1016","Hypoxia","Cdc123",-3.06370156781406,6.13528726140706e-17
"1017","Hypoxia","Sfxn3",4.00225243234617,6.3729459411008e-17
"1018","Hypoxia","Rassf7",2.05637329722463,6.64560732981545e-17
"1019","Hypoxia","Kdm5b",3.03450641329308,6.83019144570774e-17
"1020","Hypoxia","Dpcd",3.42814519869535,9.93478522442729e-17
"1021","Hypoxia","Ube2o",1.66154334231176,1.14839905193444e-16
"1022","Hypoxia","Lars2",-2.47325250478647,1.15433351517757e-16
"1023","Hypoxia","Thtpa",-2.3627081698886,1.20072186757767e-16
"1024","Hypoxia","Nfil3",7.82955500471024,1.2614351435279e-16
"1025","Hypoxia","Pop5",-3.90996084058019,1.33991870816335e-16
"1026","Hypoxia","Ppp1r3c",5.75278252647685,1.50802243823921e-16
"1027","Hypoxia","Psmc5",-2.80234984773723,1.55637656764385e-16
"1028","Hypoxia","Slc25a20",-2.61835893721673,1.73368060159398e-16
"1029","Hypoxia","Polr3b",-2.06893758179051,1.75630017481362e-16
"1030","Hypoxia","Coa7",-4.14980366693915,1.92380275227605e-16
"1031","Hypoxia","Smap1",2.83991434580157,2.19776868727057e-16
"1032","Hypoxia","Lnpk",4.21343198527831,2.80053760260794e-16
"1033","Hypoxia","Got2",-2.86496918218006,2.84780517954528e-16
"1034","Hypoxia","Exog",-1.48943221654854,3.05226705183823e-16
"1035","Hypoxia","Tor1a",-1.77191232802709,3.34768659598852e-16
"1036","Hypoxia","Ndufs1",-2.04084015891801,4.0054956492271e-16
"1037","Hypoxia","Bhlhe41",4.44440818954317,4.68106268810539e-16
"1038","Hypoxia","Lyrm2",-1.88671770063159,4.882971724605e-16
"1039","Hypoxia","Sertad2",3.87724321606614,5.56301776172867e-16
"1040","Hypoxia","Mrpl4",-2.97065075777265,6.85644990457865e-16
"1041","Hypoxia","Tsn",-2.32888298878315,1.11577032900581e-15
"1042","Hypoxia","Clk1",5.26015455783678,1.24831619406429e-15
"1043","Hypoxia","Mrps16",-2.48052939328792,1.36402902566234e-15
"1044","Hypoxia","Abhd11",-2.07100988263951,1.44008868328354e-15
"1045","Hypoxia","Zmym2",1.94142764130843,1.59616388566748e-15
"1046","Hypoxia","Noc4l",-2.23966950521424,1.78810127304254e-15
"1047","Hypoxia","Smyd2",1.94417992652775,2.22138208118617e-15
"1048","Hypoxia","Efemp2",3.83450784593865,2.31914832330326e-15
"1049","Hypoxia","Rnmt",2.98718264633363,2.48196913666024e-15
"1050","Hypoxia","Ftsj3",-2.47680433317995,3.37943080541766e-15
"1051","Hypoxia","Trmt12",-2.49317267866342,3.60436146584121e-15
"1052","Hypoxia","Maip1",-2.43130666047922,3.82354983253277e-15
"1053","Hypoxia","Nol9",-2.30892338584633,4.30465173440384e-15
"1054","Hypoxia","Dpagt1",-2.6936964422775,4.4908965545577e-15
"1055","Hypoxia","Anapc13",-1.96081163538139,4.61457548558287e-15
"1056","Hypoxia","Plxna3",1.90832160315993,7.21634711652292e-15
"1057","Hypoxia","Dffa",-2.0385178132433,7.55744715761117e-15
"1058","Hypoxia","Eif2b1",-2.23897197884325,7.9825904504737e-15
"1059","Hypoxia","Hk2",5.51704864280972,1.02096765023008e-14
"1060","Hypoxia","Dctn5",-1.59697957173671,1.18716184254442e-14
"1061","Hypoxia","Ogfod1",-2.6289298034815,1.22176842110671e-14
"1062","Hypoxia","Itga5",5.85433804086359,1.29302829855471e-14
"1063","Hypoxia","Ppme1",2.75642167588113,1.47764350327363e-14
"1064","Hypoxia","Wdr73",-2.46852738920231,1.72608414974379e-14
"1065","Hypoxia","Wdr77",-3.78654535733809,1.85244560901375e-14
"1066","Hypoxia","Ddx19a",-1.80472239190987,1.88089786532291e-14
"1067","Hypoxia","Fgf11",2.38948884400737,1.99797192201534e-14
"1068","Hypoxia","Prmt3",-4.05632145710544,2.05442375065366e-14
"1069","Hypoxia","Slc6a8",4.52349148785913,2.27334602977374e-14
"1070","Hypoxia","Fh",-2.52776039366259,2.27817313228118e-14
"1071","Hypoxia","Mrps28",-2.78906246476478,2.91115217776064e-14
"1072","Hypoxia","Aimp2",-2.60743708818777,3.30116536058313e-14
"1073","Hypoxia","Mrpl58",-2.8790933214685,3.38331353321091e-14
"1074","Hypoxia","Coa3",-1.79990929352404,3.44784792765278e-14
"1075","Hypoxia","Plin2",2.87610350682493,3.5298361158672e-14
"1076","Hypoxia","Trappc13",-2.01443490534181,4.7144225788159e-14
"1077","Hypoxia","Sprtn",-3.34430450258584,5.02752736769838e-14
"1078","Hypoxia","Cyren",-2.25343823383556,5.79914035890856e-14
"1079","Hypoxia","Bcs1l",-2.56995994237414,5.88160237913311e-14
"1080","Hypoxia","Fkbp15",1.34596973154776,6.15412149039704e-14
"1081","Hypoxia","Mrpl20",-1.7756746213234,6.29883372475482e-14
"1082","Hypoxia","Snrpc",-2.16401006466439,6.4800856825087e-14
"1083","Hypoxia","Tmem33",-2.75603360155825,7.5410308216106e-14
"1084","Hypoxia","Poldip2",-1.90596725247556,7.86146768787481e-14
"1085","Hypoxia","Snx19",-1.27983413582522,7.89231469789059e-14
"1086","Hypoxia","Timm22",-1.98426472641056,8.77638424576945e-14
"1087","Hypoxia","Ndufa4l2",3.04833235726376,8.82579809706779e-14
"1088","Hypoxia","Ndnf",2.93745698064392,8.94195531840407e-14
"1089","Hypoxia","Ttc1",-1.6760756102254,9.76228428451473e-14
"1090","Hypoxia","Rae1",-1.41681947169995,9.90692987640257e-14
"1091","Hypoxia","Tmem138",-4.44386119351254,9.93299550980629e-14
"1092","Hypoxia","Fam210a",4.01810368305118,1.00507382201252e-13
"1093","Hypoxia","Dimt1",-2.43555839890675,1.0709767758376e-13
"1094","Hypoxia","Rpusd2",-2.21735233154677,1.09611330385944e-13
"1095","Hypoxia","Hdhd5",3.2421730493559,1.1048830206846e-13
"1096","Hypoxia","Kiss1r",5.30613806267503,1.23514161915272e-13
"1097","Hypoxia","Arrdc3",7.51224855450096,1.27620217404999e-13
"1098","Hypoxia","Inha",2.43767492854661,1.27876497420162e-13
"1099","Hypoxia","Eef1akmt3",3.12241309403513,1.41699554724642e-13
"1100","Hypoxia","Wdr5b",-3.11290439078811,1.41976977440095e-13
"1101","Hypoxia","Lgals1",4.12136201958834,1.4296188069783e-13
"1102","Hypoxia","Psmd1",-3.22453515021193,1.48470679921755e-13
"1103","Hypoxia","Jam2",2.47942569634853,1.81788107135632e-13
"1104","Hypoxia","Apeh",-2.16365347690591,1.82465718539899e-13
"1105","Hypoxia","Sema4b",6.0468556710614,1.83422346921497e-13
"1106","Hypoxia","Cops5",-1.87546806677445,1.84359941221098e-13
"1107","Hypoxia","Mettl13",-2.35948977340286,2.16311859729095e-13
"1108","Hypoxia","Rrs1",-5.2120889556279,2.49783874875303e-13
"1109","Hypoxia","Ciart",3.43051470727954,2.7227732895649e-13
"1110","Hypoxia","Nipa2",-2.45091537574164,3.15795854215943e-13
"1111","Hypoxia","Mrpl18",-2.72969048870886,3.16525480958801e-13
"1112","Hypoxia","Igfbp3",11.260280794102,3.3102646098886e-13
"1113","Hypoxia","Mapkap1",-1.93579038242256,3.33406107643561e-13
"1114","Hypoxia","Cstf2t",-2.52969606054999,3.97506519253529e-13
"1115","Hypoxia","Pnpo",-2.91250313017325,3.98517860527739e-13
"1116","Hypoxia","Slc25a12",-2.41746601560891,4.05420974815754e-13
"1117","Hypoxia","Pias2",2.08200352488104,4.25350941508843e-13
"1118","Hypoxia","Polr2g",-2.35946954643051,4.35213112743742e-13
"1119","Hypoxia","Fdx1",-1.88507076249542,4.77578255197242e-13
"1120","Hypoxia","Polr3k",-3.58619372234255,5.24127198169818e-13
"1121","Hypoxia","Mrpl35",-2.39928422568362,5.30487920478195e-13
"1122","Hypoxia","Cct3",-3.30708404973866,5.48898542991316e-13
"1123","Hypoxia","Gcdh",-1.95726895703295,5.94054287083933e-13
"1124","Hypoxia","Fastkd3",-3.12530730464573,5.97838783275932e-13
"1125","Hypoxia","Sergef",1.43863054646124,6.21068618008465e-13
"1126","Hypoxia","Tex261",-1.70389815039753,6.32469934654476e-13
"1127","Hypoxia","Gyg1",-3.05635471064819,7.2144821359652e-13
"1128","Hypoxia","Aurkaip1",-1.53062306130723,7.4595104395676e-13
"1129","Hypoxia","Timm8b",-2.54429868590418,7.63642629231225e-13
"1130","Hypoxia","Znf689",-2.39799797250039,8.12860234938372e-13
"1131","Hypoxia","Atp5mc1",-2.03027087993962,8.44722547223138e-13
"1132","Hypoxia","Atp5mc3",-2.03027087993962,8.44722547223138e-13
"1133","Hypoxia","Ndufb2",-1.79975024704844,9.58985657001286e-13
"1134","Hypoxia","Upk1a",2.66724037227809,9.87930025758063e-13
"1135","Hypoxia","Uqcr10",-2.05316247099923,1.10906122304617e-12
"1136","Hypoxia","Qsox1",3.01602204876048,1.12998107887332e-12
"1137","Hypoxia","Orc5",-2.34408901082273,1.13174212757597e-12
"1138","Hypoxia","Itpa",-2.18639257563974,1.19738357674924e-12
"1139","Hypoxia","Bbx",2.48351775885925,1.24388395331481e-12
"1140","Hypoxia","Toe1",-2.80694950111777,1.40393407917325e-12
"1141","Hypoxia","Pitpna",-1.92096565715847,1.41709474036188e-12
"1142","Hypoxia","Emc8",-2.60119306518272,1.43335316756803e-12
"1143","Hypoxia","Oga",2.30164648512524,1.48901404965196e-12
"1144","Hypoxia","Hmbs",-2.7913502406821,1.50172193478782e-12
"1145","Hypoxia","Riox2",-2.6833579038408,1.50251601665341e-12
"1146","Hypoxia","Gemin6",-2.14898286310264,1.56702587294638e-12
"1147","Hypoxia","Flnb",3.80588168961659,1.57413992905117e-12
"1148","Hypoxia","Dipk2a",2.39545498828479,1.61517468497003e-12
"1149","Hypoxia","Txndc9",-2.30100700561299,1.66005969483837e-12
"1150","Hypoxia","Thap7",-1.82918292375247,1.68376800492344e-12
"1151","Hypoxia","Cbx6",-2.55072081091632,1.72060961246152e-12
"1152","Hypoxia","Snapc3",1.84893815987136,1.76132534569497e-12
"1153","Hypoxia","Ing1",2.04112903295711,1.97530704537537e-12
"1154","Hypoxia","Trnt1",-2.66569178912644,2.01104678585566e-12
"1155","Hypoxia","Crabp2",3.85945024242678,2.30206056322183e-12
"1156","Hypoxia","Mrpl40",-2.09724638282269,2.31919679499299e-12
"1157","Hypoxia","Mkks",-2.63621209127445,2.50084394294592e-12
"1158","Hypoxia","Mob3a",2.58684167502523,2.69786914787428e-12
"1159","Hypoxia","Lsm1",-1.67444206345555,2.84222085855682e-12
"1160","Hypoxia","Lrrc8d",-2.86910697298878,2.86908203244352e-12
"1161","Hypoxia","Psma5",-2.8914003636278,2.96294588878348e-12
"1162","Hypoxia","Atp5f1b",-2.37757388653546,3.17701316187184e-12
"1163","Hypoxia","Hgh1",-1.93068890420136,3.22126849206852e-12
"1164","Hypoxia","Fosl2",3.85210680041863,3.42647657972382e-12
"1165","Hypoxia","Prelid2",2.79207066569509,3.55751011898516e-12
"1166","Hypoxia","Dhx29",-2.06120568470999,3.65810857036717e-12
"1167","Hypoxia","Npepps",2.96779965715217,3.67950187841212e-12
"1168","Hypoxia","Ythdf2",-2.14722213707361,3.69500120387188e-12
"1169","Hypoxia","Psmg1",-3.90990541582444,3.72588689804122e-12
"1170","Hypoxia","Kdm7a",5.3192204838889,3.77909710839327e-12
"1171","Hypoxia","Umps",-2.14715591691564,3.99708539904421e-12
"1172","Hypoxia","Btg1",5.25751419956741,4.59173111680075e-12
"1173","Hypoxia","Dus1l",-2.15438755021264,4.73347513372623e-12
"1174","Hypoxia","Cdk19",2.43563179871583,4.74312454411936e-12
"1175","Hypoxia","Arfgap2",-1.47665188602156,4.96528233395534e-12
"1176","Hypoxia","Stc1",8.28873689778113,5.02883178316015e-12
"1177","Hypoxia","Commd8",-2.46525168743617,5.25241577389047e-12
"1178","Hypoxia","Blmh",-2.40526668193084,5.47603002269402e-12
"1179","Hypoxia","Fastkd2",-1.74739243164681,5.7319547879688e-12
"1180","Hypoxia","Dtd2",-3.47188629172596,5.79609169300103e-12
"1181","Hypoxia","Mpv17l2",-2.94423023945106,5.96459342155902e-12
"1182","Hypoxia","Psmd5",-1.21103261015247,6.19360189083121e-12
"1183","Hypoxia","Wdr46",-2.38855030949733,6.22728190436266e-12
"1184","Hypoxia","Pomgnt1",-1.30746083650152,6.36973781493197e-12
"1185","Hypoxia","Atg3",-1.71567266994928,6.75346558672624e-12
"1186","Hypoxia","Klf7",3.73224338359519,6.81733584931318e-12
"1187","Hypoxia","Htatsf1",-1.85133664171015,6.96308914039479e-12
"1188","Hypoxia","Mfsd10",2.16122304092889,6.9660067154797e-12
"1189","Hypoxia","Foxred2",-1.76448110009785,7.13265169029174e-12
"1190","Hypoxia","Mrpl13",-2.14598844490386,7.25309193634856e-12
"1191","Hypoxia","Cdk12",-1.26533686406753,7.49812322527267e-12
"1192","Hypoxia","Sco1",-2.80636749385079,7.66717465826905e-12
"1193","Hypoxia","Tet1",3.71865899176147,8.80703429981761e-12
"1194","Hypoxia","Hsph1",-4.37625586809849,9.61712420739155e-12
"1195","Hypoxia","Mrpl12",-2.48521201534538,9.8099723201458e-12
"1196","Hypoxia","Gfm1",-1.75992263892289,1.2103520919332e-11
"1197","Hypoxia","Urod",-1.64794666426403,1.22328411427927e-11
"1198","Hypoxia","Nudt9",-1.7274062987713,1.27627421553274e-11
"1199","Hypoxia","Nol11",-3.40976939377716,1.36631314624256e-11
"1200","Hypoxia","Cstf2",-2.54778569626684,1.41523640738147e-11
"1201","JAK-STAT","Oas1a",15.0287145880853,1.0579835555034e-41
"1202","JAK-STAT","Herc6",8.7696758787049,1.34504062786845e-38
"1203","JAK-STAT","Oas3",10.6188418190691,1.21435813407217e-37
"1204","JAK-STAT","Plscr1",8.48160317260622,8.95520557924246e-37
"1205","JAK-STAT","Rigi",12.9653782494159,2.65040615761522e-35
"1206","JAK-STAT","Rsad2",22.8987274334128,2.80113340842905e-35
"1207","JAK-STAT","Ifi44",12.4508625272125,3.534853295291e-35
"1208","JAK-STAT","Oas2",9.62482643391048,1.01095721160482e-33
"1209","JAK-STAT","Ifi35",10.5985356820645,6.15541849780128e-33
"1210","JAK-STAT","Samhd1",7.13344485896906,7.63041603659263e-32
"1211","JAK-STAT","Isg15",20.0390335250618,1.16135519157381e-31
"1212","JAK-STAT","Nmi",7.43265458763098,1.75143445308235e-29
"1213","JAK-STAT","Usp18",12.1780117527987,5.01933600474894e-29
"1214","JAK-STAT","Ifit3",20.5923065601389,5.58997705649108e-29
"1215","JAK-STAT","Eif2ak2",5.72301632487512,2.21889447409393e-28
"1216","JAK-STAT","Xaf1",8.78028611502116,2.40394562858488e-28
"1217","JAK-STAT","Mx2",19.3841312664934,2.90485489547721e-28
"1218","JAK-STAT","Bst2",8.10499358547223,1.50638486969982e-27
"1219","JAK-STAT","Ifih1",8.34769265175166,2.3786055352665e-27
"1220","JAK-STAT","Slc25a28",3.93346165414405,4.07477899214687e-27
"1221","JAK-STAT","Shfl",5.47812604985806,3.42278681408101e-26
"1222","JAK-STAT","Rtp4",9.45113967581242,9.22859105245717e-26
"1223","JAK-STAT","Ube2l6",8.21558512599392,2.48256014964876e-24
"1224","JAK-STAT","Batf2",8.61349510610271,1.10851476121244e-23
"1225","JAK-STAT","Oasl1",12.7107272063666,6.59233115627737e-23
"1226","JAK-STAT","Lap3",7.38495886733531,9.2157985267562e-23
"1227","JAK-STAT","Slc15a3",4.26073918347599,1.21849654892553e-22
"1228","JAK-STAT","Irf7",8.06937432090483,3.08272649832274e-22
"1229","JAK-STAT","Dhx58",4.9099421347871,3.56346160321431e-22
"1230","JAK-STAT","Adar",3.87492896070225,8.83642468594821e-22
"1231","JAK-STAT","Parp14",6.39728381278698,9.0362249027307e-22
"1232","JAK-STAT","Tmem62",2.30693529907938,1.41696315531012e-21
"1233","JAK-STAT","Trim14",3.03795885139966,2.3957783078965e-21
"1234","JAK-STAT","Rnf114",2.4915675486216,1.51915862561774e-20
"1235","JAK-STAT","Tap2",3.59226036058408,7.76606573477112e-20
"1236","JAK-STAT","Parp9",8.7151518590924,1.62213954663484e-19
"1237","JAK-STAT","Phf11a",3.86173133641047,2.45472788541562e-19
"1238","JAK-STAT","Phf11",3.86173133641047,2.45472788541562e-19
"1239","JAK-STAT","Tap1",9.77763834312082,3.05748747556114e-19
"1240","JAK-STAT","Psmb8",5.86968402069555,6.40961995471653e-19
"1241","JAK-STAT","Trim38",3.49272614630224,8.86511782486408e-19
"1242","JAK-STAT","Parp12",6.9441010532389,1.95987246874917e-18
"1243","JAK-STAT","Cmtr1",2.78086050029633,1.6615175903019e-17
"1244","JAK-STAT","Ogfr",2.04247813750597,2.79115057140821e-17
"1245","JAK-STAT","Myd88",4.30443072295005,7.77202272132923e-17
"1246","JAK-STAT","Tmem140",5.10714104409123,2.22823800918931e-16
"1247","JAK-STAT","Cmpk2",15.9287714424658,4.55525844768374e-16
"1248","JAK-STAT","Lamp3",9.97323029401613,8.3692154252197e-16
"1249","JAK-STAT","Nlrc5",6.54684526065919,1.53435395773448e-15
"1250","JAK-STAT","Prkd2",2.15549487824293,3.76651994457352e-15
"1251","JAK-STAT","Gbp7",8.0846576698246,9.20942809794626e-15
"1252","JAK-STAT","Gbp3",8.0846576698246,9.20942809794626e-15
"1253","JAK-STAT","Cyp2j6",2.09357760031004,9.79379315007629e-15
"1254","JAK-STAT","Trim25",3.41413092072421,1.0240423072998e-14
"1255","JAK-STAT","Znfx1",6.49639821416828,2.98427176937844e-14
"1256","JAK-STAT","Dtx3l",8.35841869796418,3.19491013000091e-14
"1257","JAK-STAT","Cnp",2.96065675756878,5.3510572580181e-14
"1258","JAK-STAT","Casp4",2.42657748025015,2.15745455959061e-13
"1259","JAK-STAT","Il22ra1",1.82061694158941,3.4466694007792e-13
"1260","JAK-STAT","Trim69",3.17312392394284,4.02670507399451e-13
"1261","JAK-STAT","Tlr3",4.43123765374852,4.15970572830598e-13
"1262","JAK-STAT","Cxcl9",10.7047451206469,9.01991191251128e-13
"1263","JAK-STAT","Wars1",6.96351974965593,9.46193502228065e-13
"1264","JAK-STAT","Gmpr",3.56016284449208,1.83215451532298e-12
"1265","JAK-STAT","Serping1",3.24871558826121,2.3120353831004e-12
"1266","JAK-STAT","Tnfsf13b",4.95892943544397,4.01264721864533e-12
"1267","JAK-STAT","Jak2",2.68496840091687,5.79495979246809e-12
"1268","JAK-STAT","Casp7",3.43177390230457,6.91951279045355e-12
"1269","JAK-STAT","Aim2",4.58817691867637,7.13277058197134e-12
"1270","JAK-STAT","Mlkl",5.45221129927214,1.20751722578368e-11
"1271","JAK-STAT","Ankfy1",1.49237431014359,1.42351187996906e-11
"1272","JAK-STAT","Il18bp",1.49457681954947,2.40102763474447e-11
"1273","JAK-STAT","Trafd1",2.62859317916804,3.05566912498382e-11
"1274","JAK-STAT","Blzf1",1.96324856432198,3.24989194323744e-11
"1275","JAK-STAT","Themis2",3.21657444576421,3.79747512737976e-11
"1276","JAK-STAT","Parp10",1.83851212075108,4.52002924394815e-11
"1277","JAK-STAT","N4bp1",2.28696069449629,2.32811619806704e-10
"1278","JAK-STAT","Il15",4.2426394180329,2.85595759311509e-10
"1279","JAK-STAT","Stard5",2.94936501488196,4.62873777093182e-10
"1280","JAK-STAT","Trim26",2.19947467926935,5.23092973082569e-10
"1281","JAK-STAT","Zcchc2",2.19162726926418,6.54633825715838e-10
"1282","JAK-STAT","H2-T23",3.64825454555128,1.27949626366081e-09
"1283","JAK-STAT","Socs1",2.6166277010482,1.36614468816508e-09
"1284","JAK-STAT","Isg20",6.95319423135224,1.74380256647194e-09
"1285","JAK-STAT","Tnfsf10",8.61412467886151,1.91560114809197e-09
"1286","JAK-STAT","Ido1",8.62017071055374,1.95816317279488e-09
"1287","JAK-STAT","Ly6e",3.28294453584362,2.40588899217716e-09
"1288","JAK-STAT","Rec8",1.16566896112357,2.80536027688589e-09
"1289","JAK-STAT","Ddo",1.13722528139765,3.15514447826992e-09
"1290","JAK-STAT","Ifitm1",3.82803589076192,3.53462292644813e-09
"1291","JAK-STAT","Ifitm3",3.82803589076192,3.53462292644813e-09
"1292","JAK-STAT","Napa",1.92963604548411,4.42047195089454e-09
"1293","JAK-STAT","Lgmn",2.63845291225204,4.5221573772071e-09
"1294","JAK-STAT","Gtpbp1",1.24833673359133,6.8430893984633e-09
"1295","JAK-STAT","Ppm1k",2.98302561221233,8.22218297979515e-09
"1296","JAK-STAT","B2m",2.19404829413571,9.64729884931009e-09
"1297","JAK-STAT","Dnpep",1.37768540985881,1.01557095729111e-08
"1298","JAK-STAT","Pnpt1",5.93354157880813,1.19254980347898e-08
"1299","JAK-STAT","Gca",2.41540149547234,1.32420969530751e-08
"1300","JAK-STAT","Lypd5",1.54158908095066,1.96616142146646e-08
"1301","JAK-STAT","Hdx",2.44937068704476,2.400715656771e-08
"1302","JAK-STAT","Gbp4",1.78818652115164,2.68662818639516e-08
"1303","JAK-STAT","Pdcd1lg2",2.81171252600302,2.96101376538427e-08
"1304","JAK-STAT","Cd274",7.42555765504738,3.44604131116574e-08
"1305","JAK-STAT","Tlk2",0.955398377735279,3.83154218321997e-08
"1306","JAK-STAT","Casp1",3.19901335309468,5.65983152377694e-08
"1307","JAK-STAT","Il12rb2",2.46118974492571,6.88158018256326e-08
"1308","JAK-STAT","Irf2",2.90316755564263,7.16513680306566e-08
"1309","JAK-STAT","Tymp",2.65044931331682,7.39861798037672e-08
"1310","JAK-STAT","Gbp5",5.90745080835878,8.13349030456909e-08
"1311","JAK-STAT","Irf1",8.00507576882914,1.08197838551351e-07
"1312","JAK-STAT","Ednra",1.89157463094201,1.40984332305134e-07
"1313","JAK-STAT","Ctnnbl1",1.32372667991578,1.46197824150594e-07
"1314","JAK-STAT","Nod1",1.1276132071636,1.50766729473191e-07
"1315","JAK-STAT","Cbr3",2.20666756214255,1.6032473941593e-07
"1316","JAK-STAT","Sidt1",1.63185061592006,1.65491922593776e-07
"1317","JAK-STAT","Btc",1.55111823251825,1.76159185993542e-07
"1318","JAK-STAT","Stx17",1.32739403160336,2.18214210299246e-07
"1319","JAK-STAT","Gnb4",2.47444236302341,2.20178253809447e-07
"1320","JAK-STAT","Chmp5",1.96501545908456,2.39659305802651e-07
"1321","JAK-STAT","Art3",1.63880997670379,2.70032604880418e-07
"1322","JAK-STAT","Il15ra",3.79196643604058,4.54143218285391e-07
"1323","JAK-STAT","Rbck1",2.22315651766012,6.84643720098924e-07
"1324","JAK-STAT","Rbm11",1.78555234510396,7.58838931818151e-07
"1325","JAK-STAT","Ceacam2",2.26906168747604,1.16333195225261e-06
"1326","JAK-STAT","Irf8",2.83461834033533,1.41516253082575e-06
"1327","JAK-STAT","C1s2",3.25368540674681,1.89841687651043e-06
"1328","JAK-STAT","Usp42",1.18011786071,1.89931297238079e-06
"1329","JAK-STAT","Cln8",-1.25433355231948,1.92126008302864e-06
"1330","JAK-STAT","Adprs",2.3557942850779,2.05838062742134e-06
"1331","JAK-STAT","Casp8",1.18042086739402,2.10524060017319e-06
"1332","JAK-STAT","Pcgf5",1.69936440274235,2.25515874553684e-06
"1333","JAK-STAT","Cerk",-2.27618306911893,2.68337705006754e-06
"1334","JAK-STAT","Gbp2",5.24854227522763,2.73754013545714e-06
"1335","JAK-STAT","Fbxo6",3.27892428161723,2.82198547388808e-06
"1336","JAK-STAT","Cftr",-0.728588950053856,2.94867344160603e-06
"1337","JAK-STAT","Rabgap1l",1.18186594816603,3.10291215831969e-06
"1338","JAK-STAT","Wdr25",1.0434209495816,3.28473265412793e-06
"1339","JAK-STAT","Msrb1",2.25377456579805,3.65503626038427e-06
"1340","JAK-STAT","Duoxa2",1.22830372600725,3.65604441709585e-06
"1341","JAK-STAT","Ubd",4.0885390558481,4.06817619773757e-06
"1342","JAK-STAT","Trim40",1.29306941896425,4.24305279777746e-06
"1343","JAK-STAT","Fzd5",1.53300568391602,4.47213369955279e-06
"1344","JAK-STAT","Aco1",-1.43233060305437,4.61625415562689e-06
"1345","JAK-STAT","Mak",0.946902855365972,4.6933492642794e-06
"1346","JAK-STAT","C2",0.813295383879014,5.47221493711366e-06
"1347","JAK-STAT","Zbtb42",1.71571519982056,6.45898164239898e-06
"1348","JAK-STAT","Gsdmd",1.46152107148253,6.73844774481185e-06
"1349","JAK-STAT","Cd38",2.46368303105792,7.63642558438995e-06
"1350","JAK-STAT","Vamp5",1.37868921502678,8.37116168600451e-06
"1351","JAK-STAT","Ace2",1.66344401692205,9.20284013315841e-06
"1352","JAK-STAT","Rubcn",0.846056508272459,9.49558248139956e-06
"1353","JAK-STAT","Il7",2.13288918257623,9.67513284502677e-06
"1354","JAK-STAT","Cndp2",1.16877925357057,9.74634329329641e-06
"1355","JAK-STAT","D3Ertd751e",1.2393815047857,1.00703565247234e-05
"1356","JAK-STAT","Scarb2",1.15501197022663,1.06344306218073e-05
"1357","JAK-STAT","Ehd4",1.7021655849975,1.17085153684443e-05
"1358","JAK-STAT","Asb1",-0.936020750457348,1.17277907755627e-05
"1359","JAK-STAT","Psmb10",3.34695013307491,1.28447846280338e-05
"1360","JAK-STAT","Ndufa9",1.39475984501296,1.45892093621016e-05
"1361","JAK-STAT","Mcub",1.93651619673073,1.58382300826395e-05
"1362","JAK-STAT","Ackr4",1.59909523056564,1.65845656338668e-05
"1363","JAK-STAT","Tmem106a",1.49169234644013,2.04952602361882e-05
"1364","JAK-STAT","Tasl",1.14675111903934,2.13012410131949e-05
"1365","JAK-STAT","Shisa5",1.57434602720062,2.34261252048947e-05
"1366","JAK-STAT","Phactr4",1.69427958689863,2.39529461514267e-05
"1367","JAK-STAT","Ctss",3.05035224183072,2.51825210204482e-05
"1368","JAK-STAT","Slc10a1",-0.755029886736772,2.69177304207574e-05
"1369","JAK-STAT","Dpep2",-1.23229983715625,3.31964118061352e-05
"1370","JAK-STAT","Sft2d3",-0.865171163797403,3.73286233032062e-05
"1371","JAK-STAT","Mob3c",2.42152585904718,3.7990158728043e-05
"1372","JAK-STAT","Ubqlnl",0.81923251678082,3.88092063251311e-05
"1373","JAK-STAT","Rnf31",0.980278318744633,4.26510351805668e-05
